,title,type,date,abstract,abbreviations,funding,keywords,year
69,,,[],"
  To determine the kinetics and mechanism of hydrolysis of efavirenz [(S)-6-chloro-4-(cyclopropylethynyl)-1,4-dihydro-4-(trifluoromethyl)-2H-3,1-benzoxazin-2-one] in aqueous solutions. 
  The solution stability was examined at 60°C and an ionic strength of 0.3 M over the pH range of 0.6 to 12.8. The loss of efavirenz and the appearance of degradants were followed with a reverse-phase high-performance liquid chromatography assay. Characterization of the degradants was accomplished with liquid chromatography-mass spectrometry. 
  The degradation of efavirenz followed apparent first-order kinetics over the pH range of 0.6 to 12.8 at 60°C. The catalytic effect of phosphate and borate buffers was negligible while acetate and citrate demonstrated buffer catalysis. The overall rate constant indicated a pH minimum (the pH of maximum stability) of approximately 4. Mass spectra data identified a degradant with a molecular weight consistent with hydrolysis of the cyclic carbamate to the corresponding amino alcohol. The degradation route was confirmed with spiking experiments with an authentic sample of the amino alcohol indicating that the carbamate hydrolysis pathway was the predominant reaction throughout the pH range studied. Subsequent degradation of the amino alcohol proceeded at the extremes of the pH range studied via rearrangement to the quinoline. 
  The pH-rate profile was consistent with a combination of a V-shaped profile in the pH range of 0-9 and a sigmoid-shaped profile in the pH range of 4-13. The plateau that began at pH 10-11 is a result of the ionization of the amine of the carbamate inhibiting the base-catalyzed hydrolysis of efavirenz, given that the ionized form of the carbamate is resonance-stabilized toward hydroxide-catalyzed degradation. Thus, increasing the pH resulted in a parallel decrease in the unionized fraction and increase in hydroxide ion concentration resulting in a constant k  value.",,,,2002
70,,,[],"
  To characterize the electrochemical behavior of the photodegradation product of nifedipine, i.e., 2,6-dimethyl-4-(2-nitrosophenyl)-3,5-pyridine-carboxylic acid dimethyl ester (NPD) in different electrolytic media. We also evaluated the interaction between free radicals generated from NPD and xeno/endobiotics. 
  Tast polarography, differential pulse polarography, and cyclic voltammetry were used for the characterization. Controlled potential electrolysis and ultraviolet-visible spectroscopy were used to generate and to detect the nitroso radical anion. 
  In protic media, the NPD derivative gave a reversible well-defined peak either on Hg or glassy carbon electrodes in a reaction involving two electrons and two protons to give the hydroxylamine derivative. In mixed aqueous-organic media (pH 9) and in aprotic media, nitroso radical anion was isolated and characterized, exhibiting second-order dimerization rate constant (k ) values of 11,300 ± 210 [Ms]  and 8,820 ± 78 [Ms] , respectively. Reactivity of the nitroso radical anion with relevant pharmacologic targets revealed a significant interaction with the tested endo/xenobiotics (cysteamine, GSH,  -acetylcysteine, and adenine). 
  Both in mixed and aprotic media, NPD generated free-radical species, the nitroso radical anion. Taking into account their respective interaction rate constants, the following tentative rank order of reactivity can be established as follows: cysteamine >  -acetylcysteine > GSH > adenine.",,,,2002
71,,,[],"
  To establish the sensitivity of Zn  insulin (Zn -INS) to metal-catalyzed oxidation (MCO) and to use tandem mass spectrometry/mass spectroscopy (MS/MS) for the identification and quantification of 2-oxo-histidine at  His  and  His  upon the MCO of INS. 
  Zn -INS was exposed to Cu /ascorbate-induced MCO. Products were analyzed by reverse-phase high-performance liquid chromatography, electrospray ionization mass spectrometry (ESI-MS) and MS/MS, sodium dodecylsulfate polyacrylamide gel electrophotesis (SDS-PAGE), and CD spectroscopy. 
  A maximal loss of 40% INS was achieved when 20 μM INS/8.8μM Zn  were exposed to 8 μM Cu  and 50 μM ascorbate. MCO was completely inhibited by ethylenediaminetetraacetic acid or native catalase but not with a 1000-fold molar excess of Zn  over Cu . MCO did not alter the aggregation state of INS. High-performance liquid chromatography-fractionated products contained portions of oxidized and native INS monomers. Oxidation selectively targeted the B chain of INS, where MS/MS sequencing revealed 2-oxo-His formation at both His residues at a relative ratio of  His / His  = 2.8 ± 1.3 (SD). 
  At a Zn /INS molar ratio comparable to that in regular INS preparations, Zn -INS was susceptible to MCO. Both His residues of INS were converted partially to 2-oxo-His, with  His  possessing ca. three times greater susceptibility to MCO than  His .",,,,2002
72,,,[],"
  To predict the oxidative stability of a sulfonamide-containing 5,6-dihydro-4-hydroxy-2-pyrone in lipid-based delivery systems,  -(3-{1[(3α,6R)-4-hydroxy-2-oxo-6-phenyl-6-propyltetrahydro-2H-pyran-3-yl]propyl}phenyl)-5-(trifluoromethyl)-2-pyridinylsulfonamide (DHP) was oxidized by peroxides and peroxyl radicals in binary mixtures of water and organic cosolvents. 
  DHP was oxidized by hydrogen peroxide, t-butylhydroperoxide, or peroxyl radicals derived from the thermal decomposition of 2,2′-azobis(2-amidinopropane) dihydrochloride (AAPH) in 40% (v/v) organic cosolvent and 5 mM buffer at or near 40°C. Interactions between DHP and ]propane sulfonic acid and imidazole) and DH  were assessed by  H-NMR spectroscopy. The formation of CO likely involves a free radical mechanism. 
  The reaction of DHP with peroxides in 40% (v/v) acetonitrile yields epimeric monohydroxylation products, R-OH and S-OH, at C-3 of the pyrone ring, and a keto-derivative (CO). Hydroxylation rates depend on the protonation state of DHP, and the nature of buffer and the organic cosolvent. Organonitriles accelerate the oxidation through formation of peroxycarboximidic acid. Peroxyl radicals do not yield significant amounts of R/S-OH or CO. 
  The hydrogen peroxide-induced degradation of DHP in the presence of acetonitrile involves two reactions, hydroxylation and carbonyl formatin. Hydroxylation proceeds via nucleophilic attack by the monodeprotonated form of DHP (DH ) on peroxycarboximidic acid. The oxidation rate is slowed by ion pairing between nitrogen-containing buffers ([3- -morpholino]propane sulfonic acid and imidazole) and DH . The formation of CO likely involves a free radical mechanism.",,,,2002
73,,,[],,,,,2002
74,,,[],,,,,2002
75,,,[],,,,,2002
76,,,[],,,,,2002
77,,,[],,,,,2002
78,,,[],,,,,2002
79,,,[],,,,,2002
80,,,[],"
 . To develop and subsequently evaluate a novel phase inversion-based method used to formulate lipidic nanocapsules. 
 . Mechanical properties of emulsions prepared by multi-inversion phase processes were investigated using a drop tensiometer. Based on the results obtained, a formulation process was developed and a new type of nanocarrier was prepared. These particulates were sized by photon correlation spectroscopy and were visualized by atomic force microscopy and transmission electronic microscopy. Differential scanning calorimetry was also performed. 
 . The marginally cohesive but stable interfacial properties of the initial system led to the formulation of lipidic nanocapsules that were composed of a liquid core surrounded by a cohesive interface and were dispersed in an aqueous medium. These related suspensions were stable upon dilution for several months. The control of the formulation parameters allowed an adjustment of the particle mean diameter in the range of 25-100 nm with a monodisperse size distribution. 
 . A novel and convenient process for the preparation of lipidic nanocapsules is described. The structure of these particulates resembles a hybrid between polymeric nanocapsules and liposomes. Such nanocapsules display a strong potential for drug delivery.",,,,2002
81,,,[],"
 . Stable oil/water (o/w) microemulsions are very effective vehicle systems for dermal administration of drugs having no or low skin penetration. These systems, consisting of oils, a blend of a high and a low HLB surfactant, and a hydrophilic phase (propylene glycol/water), were developed using pharmaceutically acceptable components. 
 . In this paper, the droplet size of these microemulsions was characterized by means of dynamic light scattering (DLS) and small-angle neutron scattering (SANS). Furthermore, different size parameters obtained by DLS and SANS experiments were compared and discussed. 
 . Extremely small droplet radii of approximately 10 nm could be observed. A good agreement between the data of DLS and SANS experiments was found. The kind of oil only marginally influences the droplet size. 
 . Particle size determination via scattering techniques is a useful tool to characterize droplets in microemulsions for dermal drug delivery.",,,,2002
