,terms,importance,period,topic
688,acid,0.0063816172716980426,2009,2
689,binding,0.006103663786470297,2009,2
690,peptide,0.006048002763125779,2009,2
691,complex,0.005927125995484633,2009,2
692,assay,0.005540104919273439,2009,2
693,study,0.005463795900896935,2009,2
694,permeation,0.005428727145061481,2009,2
695,chitosan,0.005392745285374655,2009,2
696,efficiency,0.005268064947138249,2009,2
697,receptor,0.005116057838211482,2009,2
698,peg,0.0050116894830115125,2009,2
699,molecular,0.004952963683413134,2009,2
700,brain,0.011395151362172666,2010,2
701,sirna,0.010324487223787338,2010,2
702,transport,0.009753102423209073,2010,2
703,protein,0.009069200388020067,2010,2
704,conjugate,0.008527700455489364,2010,2
705,rat,0.008199033743814577,2010,2
706,permeability,0.006874520874426228,2010,2
707,insulin,0.006540126470225704,2010,2
708,acid,0.0064724257723168845,2010,2
709,peptide,0.00627656676340709,2010,2
710,binding,0.006156998381740164,2010,2
711,complex,0.005803802097631683,2010,2
712,assay,0.005565341794908791,2010,2
713,study,0.005457866043737778,2010,2
714,efficiency,0.005388278980020467,2010,2
715,permeation,0.005345989135108058,2010,2
716,chitosan,0.00530098724209517,2010,2
717,peg,0.0050853207059366745,2010,2
718,receptor,0.005040135125954837,2010,2
719,therapeutic,0.004949093965273745,2010,2
720,brain,0.011217953856747481,2011,2
721,sirna,0.010488649195162677,2011,2
722,transport,0.009010728646002103,2011,2
723,protein,0.008997464334863696,2011,2
724,conjugate,0.00808989115283621,2011,2
725,rat,0.00782123306194799,2011,2
726,permeability,0.0067809856300000285,2011,2
727,peptide,0.00642478557319274,2011,2
728,acid,0.0064102517976346645,2011,2
729,insulin,0.006402798228123099,2011,2
730,binding,0.006115576320632707,2011,2
731,complex,0.005799483950170414,2011,2
732,assay,0.005536258711208161,2011,2
733,efficiency,0.005500223881963571,2011,2
734,study,0.005454636380990596,2011,2
735,permeation,0.005260366173296236,2011,2
736,chitosan,0.005184215616924812,2011,2
737,peg,0.0050771361375119275,2011,2
738,therapeutic,0.005061578069637536,2011,2
739,receptor,0.005041525869223455,2011,2
740,brain,0.011409563308776328,2012,2
741,sirna,0.010082062197797491,2012,2
742,protein,0.008638823413512015,2012,2
743,transport,0.008580265823369515,2012,2
744,conjugate,0.007798821476474588,2012,2
745,rat,0.007527683495430172,2012,2
746,permeability,0.006780620906889967,2012,2
747,peptide,0.0065707990390091965,2012,2
748,acid,0.00645448260975275,2012,2
749,insulin,0.00606718744904816,2012,2
750,binding,0.006033426308771281,2012,2
751,complex,0.005759850983738679,2012,2
752,efficiency,0.00555620575182687,2012,2
753,assay,0.00548080515300241,2012,2
754,study,0.005444990533573505,2012,2
755,permeation,0.005188125760939583,2012,2
756,chitosan,0.005150414046465754,2012,2
757,therapeutic,0.005140307689320377,2012,2
758,peg,0.005110069693805475,2012,2
759,receptor,0.005029480447956428,2012,2
760,brain,0.011291395916572442,2013,2
761,sirna,0.0095243080527177,2013,2
762,transport,0.00842689601382305,2013,2
763,protein,0.00841007635753546,2013,2
764,conjugate,0.007503073937324565,2013,2
765,rat,0.0071683301535065795,2013,2
766,permeability,0.006907698446130279,2013,2
767,peptide,0.006690012803368762,2013,2
768,acid,0.006486155844876869,2013,2
769,binding,0.005843778634908784,2013,2
770,complex,0.005628240075453028,2013,2
771,efficiency,0.0056262390496458455,2013,2
772,insulin,0.005564024361245174,2013,2
773,study,0.005426992532750052,2013,2
774,assay,0.005376299969839551,2013,2
775,permeation,0.005215878973473478,2013,2
776,therapeutic,0.005204211559861822,2013,2
777,chitosan,0.005127240287726459,2013,2
778,peg,0.005066735117732945,2013,2
779,receptor,0.0049083252692631,2013,2
780,brain,0.010917833765482172,2014,2
781,sirna,0.008685990640623347,2014,2
782,transport,0.008093293916928443,2014,2
783,protein,0.008069871134316009,2014,2
784,conjugate,0.007277184646815111,2014,2
785,peptide,0.006793148763693254,2014,2
786,rat,0.0067250825267083335,2014,2
787,permeability,0.006661391292678559,2014,2
788,acid,0.006383176818036973,2014,2
789,efficiency,0.005586337516767345,2014,2
790,binding,0.005572682752859184,2014,2
791,complex,0.0054976981907247785,2014,2
792,study,0.005406295428182866,2014,2
793,assay,0.0053509062765781075,2014,2
794,therapeutic,0.005286613037884209,2014,2
795,permeation,0.005149815006440243,2014,2
796,insulin,0.005147701533724003,2014,2
797,chitosan,0.005146882158304555,2014,2
798,peg,0.004931270056831562,2014,2
799,anti,0.004883319786010565,2014,2
800,brain,0.010567897799586818,2015,2
801,sirna,0.007995956186877267,2015,2
802,protein,0.007876881428009129,2015,2
803,transport,0.007783603734519801,2015,2
804,conjugate,0.006983041367157058,2015,2
805,peptide,0.006737219393616531,2015,2
806,permeability,0.006400428101776978,2015,2
807,rat,0.00631186499895737,2015,2
808,acid,0.0062448333131118324,2015,2
809,efficiency,0.005476505337337057,2015,2
810,complex,0.005408555532076245,2015,2
811,binding,0.005402554082350926,2015,2
812,study,0.005400388682235301,2015,2
813,assay,0.005306469112044985,2015,2
814,therapeutic,0.005287125894200005,2015,2
815,chitosan,0.005162900769568074,2015,2
816,permeation,0.005059133307966335,2015,2
817,insulin,0.004951073363625045,2015,2
818,anti,0.004917549738041894,2015,2
819,non,0.004844667861450471,2015,2
820,brain,0.010500455965590903,2016,2
821,protein,0.007910376256722106,2016,2
822,transport,0.007450047901616481,2016,2
823,sirna,0.007232358171442224,2016,2
824,conjugate,0.006853600054333076,2016,2
825,peptide,0.0064394899561056665,2016,2
826,permeability,0.0062239319951979235,2016,2
827,rat,0.006157760463138369,2016,2
828,acid,0.006111801758052562,2016,2
829,complex,0.005363288432279209,2016,2
830,efficiency,0.005347648658628157,2016,2
831,study,0.005322299900224972,2016,2
832,therapeutic,0.0052663525652563055,2016,2
833,binding,0.005207948227376962,2016,2
834,assay,0.005189591546910141,2016,2
835,permeation,0.005027171354355259,2016,2
836,anti,0.004998792220110777,2016,2
837,chitosan,0.004965050891419848,2016,2
838,non,0.004830436924087115,2016,2
839,insulin,0.004770704464801486,2016,2
840,brain,0.010162242922112864,2017,2
841,protein,0.007975558974764973,2017,2
842,transport,0.007203879712483644,2017,2
843,conjugate,0.006753490605522864,2017,2
844,sirna,0.006647168776659307,2017,2
845,peptide,0.006323096360726897,2017,2
846,permeability,0.006126184663697288,2017,2
847,acid,0.006010241831312715,2017,2
848,rat,0.0058432006204079765,2017,2
849,study,0.005296718052820121,2017,2
850,efficiency,0.005231976594274586,2017,2
851,complex,0.005190612180623903,2017,2
852,therapeutic,0.005186014921334608,2017,2
853,binding,0.005141448228022161,2017,2
854,assay,0.005138365927907389,2017,2
855,anti,0.004992556774776666,2017,2
856,permeation,0.004979330468376052,2017,2
857,non,0.004833200903411929,2017,2
858,chitosan,0.004745539069030414,2017,2
859,insulin,0.004669640905519717,2017,2
860,brain,0.010042167663029448,2018,2
861,protein,0.00802498956550303,2018,2
862,transport,0.007007204517601369,2018,2
863,conjugate,0.006639589168753892,2018,2
864,sirna,0.006394457559303915,2018,2
865,peptide,0.006324500364391467,2018,2
866,permeability,0.006086472235749099,2018,2
867,acid,0.005928669825266796,2018,2
868,rat,0.0056865962399615545,2018,2
869,study,0.005293978389774891,2018,2
870,efficiency,0.005191534592611036,2018,2
871,therapeutic,0.005167090415978998,2018,2
872,assay,0.005139127066315368,2018,2
873,binding,0.005126701406854954,2018,2
874,complex,0.005053940529751918,2018,2
875,anti,0.0049994379870531985,2018,2
876,permeation,0.004933925773844605,2018,2
877,non,0.004867018113312307,2018,2
878,insulin,0.0046675440649282755,2018,2
879,chitosan,0.0045868907503005775,2018,2
880,brain,0.010148131408895481,2019,2
881,protein,0.00799576938851397,2019,2
882,transport,0.007014669710823343,2019,2
883,conjugate,0.006658838421280903,2019,2
884,sirna,0.006362869273977516,2019,2
885,peptide,0.006344078823194222,2019,2
886,permeability,0.006047547655304429,2019,2
887,acid,0.005972031070972134,2019,2
888,rat,0.00565088394959348,2019,2
889,study,0.005312428455524636,2019,2
890,efficiency,0.005182807134827147,2019,2
891,assay,0.005143891912872603,2019,2
892,therapeutic,0.005134454861147761,2019,2
893,binding,0.005119403935584299,2019,2
894,anti,0.004995958477310083,2019,2
895,complex,0.00498645642128453,2019,2
896,permeation,0.0049103356419474475,2019,2
897,non,0.004872089082224968,2019,2
898,insulin,0.004647815115700846,2019,2
899,cytotoxicity,0.004537747639732917,2019,2
900,gelatin,0.028809777383352088,2005,3
901,nanoemulsions,0.02064575157565885,2005,3
902,theranostic,0.018419306154126944,2005,3
903,nir,0.0179556214493562,2005,3
904,qds,0.014070296938757621,2005,3
905,milk,0.013839076729025419,2005,3
906,diagnostic,0.010953384827268767,2005,3
907,cpt,0.0108415065965902,2005,3
908,defect,0.009863945202691573,2005,3
909,cia,0.00957954652345399,2005,3
910,nanomedicine,0.00889453172297268,2005,3
911,principal,0.008873348122545314,2005,3
912,3t3,0.008807011731573377,2005,3
913,jejunum,0.00767489293093738,2005,3
914,pretreated,0.007385897351931787,2005,3
915,late,0.007051084775913774,2005,3
916,diagnosis,0.006926953805734259,2005,3
917,steric,0.006711081455378587,2005,3
918,duodenum,0.006637093609324809,2005,3
919,reasonably,0.006571364309847657,2005,3
920,gelatin,0.028903092550735424,2006,3
921,nanoemulsions,0.02070759231316341,2006,3
922,theranostic,0.018472941068220304,2006,3
923,nir,0.018007571433134948,2006,3
924,qds,0.014108497399725075,2006,3
925,milk,0.013876481799115183,2006,3
926,diagnostic,0.010981117949252979,2006,3
927,cpt,0.010868875097974377,2006,3
928,defect,0.009888164676343882,2006,3
929,cia,0.009602862871613762,2006,3
930,nanomedicine,0.008915698484298962,2006,3
931,principal,0.008894449009704451,2006,3
932,3t3,0.00882790657360447,2006,3
933,jejunum,0.007692330101650535,2006,3
934,pretreated,0.007402470786287009,2006,3
935,late,0.007066667901661074,2006,3
936,diagnosis,0.006942172702229903,2006,3
937,steric,0.006725670823415226,2006,3
938,duodenum,0.006651468373705999,2006,3
939,reasonably,0.006585548930351528,2006,3
940,gelatin,0.028971498453456136,2007,3
941,nanoemulsions,0.020752922323922958,2007,3
942,theranostic,0.018512255387414047,2007,3
943,nir,0.018045650560161147,2007,3
944,qds,0.014136497434008265,2007,3
945,milk,0.013903898797527589,2007,3
946,diagnostic,0.011001445491060219,2007,3
947,cpt,0.010888935385800744,2007,3
948,defect,0.00990591687063964,2007,3
949,cia,0.009619953127114677,2007,3
950,nanomedicine,0.008931213237266566,2007,3
951,principal,0.00890991548180135,2007,3
952,3t3,0.0088432220301096,2007,3
953,jejunum,0.00770511138650359,2007,3
954,pretreated,0.007414619040209532,2007,3
955,late,0.007078090366365493,2007,3
956,diagnosis,0.006953328227948933,2007,3
957,steric,0.006736364977906434,2007,3
958,duodenum,0.006662005249278334,2007,3
959,reasonably,0.006595946453376889,2007,3
960,gelatin,0.02902168033106995,2008,3
961,nanoemulsions,0.020786179788063137,2008,3
962,theranostic,0.0185411007262848,2008,3
963,nir,0.018073589957783232,2008,3
964,qds,0.01415704427841154,2008,3
965,milk,0.013924018002594154,2008,3
966,diagnostic,0.011016364665951406,2008,3
967,cpt,0.01090365852743572,2008,3
968,defect,0.009918946981403236,2008,3
969,cia,0.009632497684589436,2008,3
970,nanomedicine,0.00894260209535995,2008,3
971,principal,0.0089212689233517,2008,3
972,3t3,0.008854464693650114,2008,3
973,jejunum,0.007714495054705341,2008,3
974,pretreated,0.00742353831987929,2008,3
975,late,0.00708647720152014,2008,3
976,diagnosis,0.006961519232026389,2008,3
977,steric,0.006744217508490659,2008,3
978,duodenum,0.006669742395031766,2008,3
979,reasonably,0.006603581365182244,2008,3
980,gelatin,0.029058534128149564,2009,3
981,nanoemulsions,0.02081061169606137,2009,3
982,theranostic,0.018562293916223608,2009,3
983,nir,0.018094118115592594,2009,3
984,qds,0.01417214529652956,2009,3
985,milk,0.013938805047708233,2009,3
986,diagnostic,0.011027333519600018,2009,3
987,cpt,0.010914483427176318,2009,3
988,defect,0.009928528578856864,2009,3
989,cia,0.009641722690125061,2009,3
990,nanomedicine,0.008950978313620846,2009,3
991,principal,0.008929619129526832,2009,3
992,3t3,0.00886273353728239,2009,3
993,jejunum,0.007721398441600225,2009,3
994,pretreated,0.007430100577431767,2009,3
995,late,0.007092648320441196,2009,3
996,diagnosis,0.0069675464867935836,2009,3
997,steric,0.006749996102615252,2009,3
998,duodenum,0.006675436219353578,2009,3
999,reasonably,0.006609200080400284,2009,3
1000,gelatin,0.02908560344769058,2010,3
1001,nanoemulsions,0.020828564410438056,2010,3
1002,theranostic,0.018577869271653155,2010,3
1003,nir,0.018109205280454548,2010,3
1004,qds,0.014183248029514928,2010,3
1005,milk,0.013949677243092587,2010,3
1006,diagnostic,0.011035401837721602,2010,3
1007,cpt,0.010922446019094981,2010,3
1008,defect,0.009935577981632518,2010,3
1009,cia,0.009648510162147624,2010,3
1010,nanomedicine,0.00895714228038598,2010,3
1011,principal,0.00893576398734555,2010,3
1012,3t3,0.008868818624351843,2010,3
1013,jejunum,0.007726480344555658,2010,3
1014,pretreated,0.007434931827637851,2010,3
1015,late,0.00709719215591108,2010,3
1016,diagnosis,0.006971984603932829,2010,3
1017,steric,0.006754251485558145,2010,3
1018,duodenum,0.006679629305281772,2010,3
1019,reasonably,0.006613337968089463,2010,3
1020,gelatin,0.029105463535984786,2011,3
1021,nanoemulsions,0.020841741424492088,2011,3
1022,theranostic,0.0185893031981034,2011,3
1023,nir,0.018120281241939915,2011,3
1024,qds,0.014191402066908242,2011,3
1025,milk,0.013957662197004542,2011,3
1026,diagnostic,0.011041330083592236,2011,3
1027,cpt,0.01092829670159779,2011,3
1028,defect,0.009940758686093575,2011,3
1029,cia,0.009653498682054732,2011,3
1030,nanomedicine,0.008961673291644824,2011,3
1031,principal,0.008940280976379287,2011,3
1032,3t3,0.00887329175308511,2011,3
1033,jejunum,0.007730217260599956,2011,3
1034,pretreated,0.00743848477353911,2011,3
1035,late,0.00710053413724267,2011,3
1036,diagnosis,0.006975248983661523,2011,3
1037,steric,0.006757381726093898,2011,3
1038,duodenum,0.006682713814183341,2011,3
1039,reasonably,0.006616381955870035,2011,3
1040,gelatin,0.02911998591097083,2012,3
1041,nanoemulsions,0.020851379810694175,2012,3
1042,theranostic,0.018597667565712028,2012,3
1043,nir,0.018128383962304446,2012,3
1044,qds,0.014197368885235602,2012,3
1045,milk,0.013963505405142441,2012,3
1046,diagnostic,0.011045669580214273,2012,3
1047,cpt,0.0109325794840329,2012,3
1048,defect,0.009944551561045603,2012,3
1049,cia,0.009657151018616259,2012,3
1050,nanomedicine,0.008964991051849648,2012,3
1051,principal,0.0089435884817677,2012,3
1052,3t3,0.008876567182156743,2012,3
1053,jejunum,0.0077329542406386976,2012,3
1054,pretreated,0.007441087190482412,2012,3
1055,late,0.007102982239786218,2012,3
1056,diagnosis,0.006977640321048194,2012,3
1057,steric,0.006759674938882717,2012,3
1058,duodenum,0.006684973572925739,2012,3
1059,reasonably,0.006618612071882072,2012,3
1060,gelatin,0.02913053157822304,2013,3
1061,nanoemulsions,0.02085837880981138,2013,3
1062,theranostic,0.01860374140661625,2013,3
1063,nir,0.01813426780270097,2013,3
1064,qds,0.01420170170683313,2013,3
1065,milk,0.013967748465865402,2013,3
1066,diagnostic,0.011048820710633728,2013,3
1067,cpt,0.010935689431295375,2013,3
1068,defect,0.009947305761461972,2013,3
1069,cia,0.009659803167191311,2013,3
1070,nanomedicine,0.008967400248557663,2013,3
1071,principal,0.00894599023197504,2013,3
1072,3t3,0.008878945640258143,2013,3
1073,jejunum,0.0077349417068535336,2013,3
1074,pretreated,0.007442976944730228,2013,3
1075,late,0.00710475993996269,2013,3
1076,diagnosis,0.006979376801737342,2013,3
1077,steric,0.006761340167367454,2013,3
1078,duodenum,0.006686614509101833,2013,3
1079,reasonably,0.006620231483303798,2013,3
1080,gelatin,0.02913811095685653,2014,3
1081,nanoemulsions,0.02086340710244749,2014,3
1082,theranostic,0.018608104373755527,2014,3
1083,nir,0.01813849414014935,2014,3
1084,qds,0.014204812839734576,2014,3
1085,milk,0.013970795068029056,2014,3
1086,diagnostic,0.011051082402189575,2014,3
1087,cpt,0.010937921523306714,2014,3
1088,defect,0.00994928218266881,2014,3
1089,cia,0.009661706250321271,2014,3
1090,nanomedicine,0.008969128748460859,2014,3
1091,principal,0.008947713381134008,2014,3
1092,3t3,0.008880652052783806,2014,3
1093,jejunum,0.00773636719533293,2014,3
1094,pretreated,0.007444332236128362,2014,3
1095,late,0.007106034735298555,2014,3
1096,diagnosis,0.00698062198759473,2014,3
1097,steric,0.006762534171856705,2014,3
1098,duodenum,0.006687791064630956,2014,3
1099,reasonably,0.0066213925780093325,2014,3
1100,gelatin,0.029143466714207766,2015,3
1101,nanoemulsions,0.020866956793670656,2015,3
1102,theranostic,0.01861118325974879,2015,3
1103,nir,0.018141476357181326,2015,3
1104,qds,0.014207006246712468,2015,3
1105,milk,0.013972942845236447,2015,3
1106,diagnostic,0.01105267533181308,2015,3
1107,cpt,0.010939493536053798,2015,3
1108,defect,0.009950673547522729,2015,3
1109,cia,0.009663045805996293,2015,3
1110,nanomedicine,0.008970344988841628,2015,3
1111,principal,0.008948925842485364,2015,3
1112,3t3,0.008881852693849909,2015,3
1113,jejunum,0.007737369474716888,2015,3
1114,pretreated,0.007445284962633762,2015,3
1115,late,0.007106930646364703,2015,3
1116,diagnosis,0.006981497001972886,2015,3
1117,steric,0.00676337306823674,2015,3
1118,duodenum,0.006688617648387183,2015,3
1119,reasonably,0.006622208252425059,2015,3
1120,gelatin,0.029147150018723998,2016,3
1121,nanoemulsions,0.020869394128776832,2016,3
1122,theranostic,0.018613296042766066,2016,3
1123,nir,0.018143522517366558,2016,3
1124,qds,0.0142085090261021,2016,3
1125,milk,0.013974414208285739,2016,3
1126,diagnostic,0.011053764865362808,2016,3
1127,cpt,0.010940568682994695,2016,3
1128,defect,0.00995162447342121,2016,3
1129,cia,0.009663961115863472,2016,3
1130,nanomedicine,0.008971175546353483,2016,3
